"Country or Area","Year","Value","Value Footnotes"
"Spain","1973","4000000",""
"Spain","1972","4000000",""
"Spain","1971","140000000",""
"Spain","1970","70000000",""
"Spain","1969","6000000",""
"Spain","1968","7000000",""
"Spain","1967","7000000",""
"Spain","1966","21000000",""
"Spain","1965","21000000",""
"Spain","1964","7000000",""
"Spain","1963","6000000",""
"Spain","1962","6000000",""
"Spain","1961","5000000",""
"Spain","1960","1000000",""
"Sri Lanka","1998","8000000",""
"Sub-Saharan Africa","1976","19000000",""
"Sub-Saharan Africa","1975","18000000",""
"Sub-Saharan Africa","1974","2000000",""
"Sub-Saharan Africa","1973","2000000",""
"Sub-Saharan Africa","1972","12000000",""
"Sub-Saharan Africa","1971","6000000",""
"Sub-Saharan Africa","1970","3000000",""
"Sub-Saharan Africa","1969","14000000",""
"Sub-Saharan Africa","1967","5000000",""
"Sub-Saharan Africa","1961","33000000",""
"Sub-Saharan Africa","1960","27000000",""
"Sub-Saharan Africa (excluding high income)","1976","19000000",""
"Sub-Saharan Africa (excluding high income)","1975","18000000",""
"Sub-Saharan Africa (excluding high income)","1974","2000000",""
"Sub-Saharan Africa (excluding high income)","1973","2000000",""
"Sub-Saharan Africa (excluding high income)","1972","12000000",""
"Sub-Saharan Africa (excluding high income)","1971","6000000",""
"Sub-Saharan Africa (excluding high income)","1970","3000000",""
"Sub-Saharan Africa (excluding high income)","1969","14000000",""
"Sub-Saharan Africa (excluding high income)","1967","5000000",""
"Sub-Saharan Africa (excluding high income)","1961","33000000",""
"Sub-Saharan Africa (excluding high income)","1960","27000000",""
"Sub-Saharan Africa (IDA & IBRD)","1976","19000000",""
"Sub-Saharan Africa (IDA & IBRD)","1975","18000000",""
"Sub-Saharan Africa (IDA & IBRD)","1974","2000000",""
"Sub-Saharan Africa (IDA & IBRD)","1973","2000000",""
"Sub-Saharan Africa (IDA & IBRD)","1972","12000000",""
"Sub-Saharan Africa (IDA & IBRD)","1971","6000000",""
"Sub-Saharan Africa (IDA & IBRD)","1970","3000000",""
"Sub-Saharan Africa (IDA & IBRD)","1969","14000000",""
"Sub-Saharan Africa (IDA & IBRD)","1967","5000000",""
"Sub-Saharan Africa (IDA & IBRD)","1961","33000000",""
"Sub-Saharan Africa (IDA & IBRD)","1960","27000000",""
"Sudan","2013","11000000",""
"Sudan","1986","4000000",""
"Sudan","1967","1000000",""
"Sweden","2017","83000000",""
"Sweden","2016","267000000",""
"Sweden","2015","184000000",""
"Sweden","2014","335000000",""
"Sweden","2013","386000000",""
"Sweden","2012","476000000",""
"Sweden","2011","692000000",""
"Sweden","2010","657000000",""
"Sweden","2009","407000000",""
"Sweden","2008","452000000",""
"Sweden","2007","334000000",""
"Sweden","2006","388000000",""
"Sweden","2005","532000000",""
"Sweden","2004","294000000",""
"Sweden","2003","515000000",""
"Sweden","2002","163000000",""
"Sweden","2001","898000000",""
"Sweden","2000","361000000",""
"Sweden","1999","389000000",""
"Sweden","1998","339000000",""
"Sweden","1997","105000000",""
"Sweden","1996","349000000",""
"Sweden","1995","196000000",""
"Sweden","1994","111000000",""
"Sweden","1993","103000000",""
"Sweden","1992","149000000",""
"Sweden","1991","156000000",""
"Sweden","1990","231000000",""
"Sweden","1989","403000000",""
"Sweden","1988","515000000",""
"Sweden","1987","233000000",""
"Sweden","1986","317000000",""
"Sweden","1985","209000000",""
"Sweden","1984","224000000",""
"Sweden","1983","113000000",""
"Sweden","1982","125000000",""
"Sweden","1981","130000000",""
"Sweden","1980","156000000",""
"Sweden","1979","263000000",""
"Sweden","1978","54000000",""
"Sweden","1977","53000000",""
"Sweden","1976","70000000",""
"Sweden","1975","122000000",""
"Sweden","1974","75000000",""
"Sweden","1973","15000000",""
"Sweden","1972","138000000",""
"Sweden","1971","550000000",""
"Sweden","1970","262000000",""
"Sweden","1969","36000000",""
"Sweden","1968","60000000",""
"Sweden","1967","55000000",""
"Sweden","1966","56000000",""
"Sweden","1965","32000000",""
"Sweden","1964","22000000",""
"Sweden","1963","13000000",""
"Sweden","1962","44000000",""
"Sweden","1961","45000000",""
"Sweden","1960","38000000",""
"Switzerland","2017","186000000",""
"Switzerland","2016","186000000",""
"Switzerland","2015","437000000",""
"Switzerland","2014","339000000",""
"Switzerland","2013","174000000",""
"Switzerland","2012","229000000",""
"Switzerland","2011","326000000",""
"Switzerland","2010","241000000",""
"Switzerland","2009","228000000",""
"Switzerland","2008","458000000",""
"Switzerland","2007","301000000",""
"Switzerland","2006","294000000",""
"Switzerland","2005","252000000",""
"Switzerland","2004","254000000",""
"Switzerland","2003","184000000",""
"Switzerland","2002","158000000",""
"Switzerland","2001","207000000",""
"Switzerland","2000","178000000",""
"Switzerland","1999","276000000",""
"Switzerland","1998","211000000",""
"Switzerland","1997","118000000",""
"Switzerland","1996","186000000",""
"Switzerland","1995","139000000",""
"Switzerland","1994","133000000",""
"Switzerland","1993","184000000",""
"Switzerland","1992","396000000",""
"Switzerland","1991","432000000",""
"Switzerland","1990","404000000",""
"Switzerland","1989","261000000",""
"Switzerland","1988","318000000",""
"Switzerland","1987","308000000",""
"Switzerland","1986","319000000",""
"Switzerland","1985","316000000",""
"Switzerland","1984","475000000",""
"Switzerland","1983","345000000",""
"Switzerland","1982","454000000",""
"Switzerland","1981","589000000",""
"Switzerland","1980","553000000",""
"Switzerland","1979","446000000",""
"Switzerland","1978","196000000",""
"Switzerland","1977","260000000",""
"Switzerland","1976","480000000",""
"Switzerland","1975","395000000",""
"Switzerland","1974","89000000",""
"Switzerland","1973","54000000",""
"Switzerland","1972","34000000",""
"Switzerland","1971","42000000",""
"Switzerland","1970","18000000",""
"Switzerland","1969","104000000",""
"Switzerland","1968","91000000",""
"Switzerland","1967","261000000",""
"Switzerland","1966","367000000",""
"Switzerland","1965","484000000",""
"Switzerland","1964","379000000",""
"Switzerland","1963","337000000",""
"Switzerland","1962","530000000",""
"Switzerland","1961","500000000",""
"Switzerland","1960","442000000",""
"Syrian Arab Republic","2010","20000000",""
"Syrian Arab Republic","2009","20000000",""
"Syrian Arab Republic","2006","3000000",""
"Syrian Arab Republic","1997","0","2"
"Syrian Arab Republic","1996","0","2"
"Syrian Arab Republic","1993","40000000",""
"Syrian Arab Republic","1992","40000000",""
"Syrian Arab Republic","1988","15000000",""
"Syrian Arab Republic","1986","31000000",""
"Syrian Arab Republic","1985","29000000",""
"Syrian Arab Republic","1984","1000000",""
"Syrian Arab Republic","1983","46000000",""
"Syrian Arab Republic","1982","178000000",""
"Syrian Arab Republic","1977","0","2"
"Syrian Arab Republic","1975","2000000",""
"Syrian Arab Republic","1974","2000000",""
"Syrian Arab Republic","1970","14000000",""
"Thailand","2017","2000000",""
"Thailand","2016","2000000",""
"Thailand","2006","93000000",""
"Thailand","2004","7000000",""
"Thailand","2003","7000000",""
"The Bahamas","2015","0","2"
"Turkey","2017","244000000",""
"Turkey","2016","311000000",""
"Turkey","2015","288000000",""
"Turkey","2014","165000000",""
"Turkey","2013","156000000",""
"Turkey","2012","143000000",""
"Turkey","2011","86000000",""
"Turkey","2010","72000000",""
"Turkey","2009","63000000",""
"Turkey","2008","111000000",""
"Turkey","2007","66000000",""
"Turkey","2006","82000000",""
"Turkey","2005","23000000",""
"Turkey","2004","28000000",""
"Turkey","2003","42000000",""
"Turkey","2002","26000000",""
"Turkey","2001","5000000",""
"Turkey","2000","19000000",""
"Turkey","1999","43000000",""
"Turkey","1998","3000000",""
"Turkey","1997","0","2"
"Turkey","1996","3000000",""
"Turkey","1995","3000000",""
"Turkey","1981","11000000",""
"Turkey","1980","23000000",""
"Uganda","1968","0","2"
"Ukraine","2017","240000000",""
"Ukraine","2016","535000000",""
"Ukraine","2015","400000000",""
"Ukraine","2014","651000000",""
"Ukraine","2013","655000000",""
"Ukraine","2012","1487000000",""
"Ukraine","2011","569000000",""
"Ukraine","2010","479000000",""
"Ukraine","2009","414000000",""
"Ukraine","2008","388000000",""
"Ukraine","2007","631000000",""
"Ukraine","2006","544000000",""
"Ukraine","2005","292000000",""
"Ukraine","2004","199000000",""
"Ukraine","2003","307000000",""
"Ukraine","2002","310000000",""
"Ukraine","2001","511000000",""
"Ukraine","2000","270000000",""
"Ukraine","1999","732000000",""
"Ukraine","1998","708000000",""
"Ukraine","1997","558000000",""
"Ukraine","1996","256000000",""
"Ukraine","1995","167000000",""
"Ukraine","1994","236000000",""
"Ukraine","1993","82000000",""
"Ukraine","1992","165000000",""
"United Arab Emirates","2017","72000000",""
"United Arab Emirates","2016","73000000",""
"United Arab Emirates","2015","112000000",""
"United Arab Emirates","2014","30000000",""
"United Arab Emirates","2013","33000000",""
"United Arab Emirates","2011","3000000",""
"United Arab Emirates","2010","39000000",""
"United Arab Emirates","2009","34000000",""
"United Arab Emirates","2008","1000000",""
"United Arab Emirates","2007","3000000",""
"United Arab Emirates","2006","17000000",""
"United Arab Emirates","2005","11000000",""
"United Arab Emirates","2004","3000000",""
"United Arab Emirates","1997","32000000",""
"United Arab Emirates","1996","6000000",""
"United Arab Emirates","1995","28000000",""
"United Arab Emirates","1990","2000000",""
"United Arab Emirates","1987","1000000",""
"United Arab Emirates","1983","14000000",""
"United Arab Emirates","1974","8000000",""
"United Kingdom","2017","1214000000",""
"United Kingdom","2016","1365000000",""
"United Kingdom","2015","1149000000",""
"United Kingdom","2014","1645000000",""
"United Kingdom","2013","1580000000",""
"United Kingdom","2012","899000000",""
"United Kingdom","2011","1025000000",""
"United Kingdom","2010","1151000000",""
"United Kingdom","2009","1050000000",""
"United Kingdom","2008","967000000",""
"United Kingdom","2007","974000000",""
"United Kingdom","2006","987000000",""
"United Kingdom","2005","1060000000",""
"United Kingdom","2004","1206000000",""
"United Kingdom","2003","744000000",""
"United Kingdom","2002","1090000000",""
"United Kingdom","2001","1377000000",""
"United Kingdom","2000","1623000000",""
"United Kingdom","1999","1368000000",""
"United Kingdom","1998","1413000000",""
"United Kingdom","1997","2386000000",""
"United Kingdom","1996","1662000000",""
"United Kingdom","1995","1475000000",""
"United Kingdom","1994","1539000000",""
"United Kingdom","1993","1421000000",""
"United Kingdom","1992","1180000000",""
"United Kingdom","1991","1523000000",""
"United Kingdom","1990","1867000000",""
"United Kingdom","1989","3549000000",""
"United Kingdom","1988","2551000000",""
"United Kingdom","1987","3587000000",""
"United Kingdom","1986","1968000000",""
"United Kingdom","1985","2121000000",""
"United Kingdom","1984","2532000000",""
"United Kingdom","1983","2514000000",""
"United Kingdom","1982","2525000000",""
"United Kingdom","1981","2333000000",""
"United Kingdom","1980","1638000000",""
"United Kingdom","1979","1451000000",""
"United Kingdom","1978","2141000000",""
"United Kingdom","1977","2128000000",""
"United Kingdom","1976","2434000000",""
"United Kingdom","1975","2335000000",""
"United Kingdom","1974","2337000000",""
"United Kingdom","1973","2751000000",""
"United Kingdom","1972","2364000000",""
"United Kingdom","1971","2144000000",""
"United Kingdom","1970","887000000",""
"United Kingdom","1969","1761000000",""
"United Kingdom","1968","1617000000",""
"United Kingdom","1967","1976000000",""
"United Kingdom","1966","1340000000",""
"United Kingdom","1965","1473000000",""
"United Kingdom","1964","1405000000",""
"United Kingdom","1963","1297000000",""
"United Kingdom","1962","1115000000",""
"United Kingdom","1961","1174000000",""
"United Kingdom","1960","2147000000",""
"United States","2017","12394000000",""
"United States","2016","10304000000",""
"United States","2015","10048000000",""
"United States","2014","9656000000",""
"United States","2013","7660000000",""
"United States","2012","9122000000",""
"United States","2011","9087000000",""
"United States","2010","8063000000",""
"United States","2009","6912000000",""
"United States","2008","6828000000",""
"United States","2007","7866000000",""
"United States","2006","7512000000",""
"United States","2005","6777000000",""
"United States","2004","6850000000",""
"United States","2003","5670000000",""
"United States","2002","4967000000",""
"United States","2001","5693000000",""
"United States","2000","7605000000",""
"United States","1999","11568000000",""
"United States","1998","15728000000",""
"United States","1997","14552000000",""
"United States","1996","10891000000",""
"United States","1995","11216000000",""
"United States","1994","11523000000",""
"United States","1993","13847000000",""
"United States","1992","14132000000",""
"United States","1991","12515000000",""
"United States","1990","10732000000",""
"United States","1989","11344000000",""
"United States","1988","11884000000",""
"United States","1987","12258000000",""
"United States","1986","11683000000",""
"United States","1985","10801000000",""
"United States","1984","11887000000",""
"United States","1983","13939000000",""
"United States","1982","14015000000",""
"United States","1981","13611000000",""
"United States","1980","10730000000",""
"United States","1979","9719000000",""
"United States","1978","14068000000",""
"United States","1977","14431000000",""
"United States","1976","15738000000",""
"United States","1975","16157000000",""
"United States","1974","12251000000",""
"United States","1973","12025000000",""
"United States","1972","10787000000",""
"United States","1971","11723000000",""
"United States","1970","9007000000",""
"United States","1969","11762000000",""
"United States","1968","8447000000",""
"United States","1967","7256000000",""
"United States","1966","8404000000",""
"United States","1965","11155000000",""
"United States","1964","12235000000",""
"United States","1963","8944000000",""
"United States","1962","5964000000",""
"United States","1961","6338000000",""
"United States","1960","6055000000",""
"Upper middle income","2017","7770000000",""
"Upper middle income","2016","9876000000",""
"Upper middle income","2015","8097000000",""
"Upper middle income","2014","6906000000",""
"Upper middle income","2013","10555000000",""
"Upper middle income","2012","10393000000",""
"Upper middle income","2011","10211000000",""
"Upper middle income","2010","8431000000",""
"Upper middle income","2009","6523000000",""
"Upper middle income","2008","7573000000",""
"Upper middle income","2007","6467000000",""
"Upper middle income","2006","6454000000",""
"Upper middle income","2004","7052000000",""
"Upper middle income","1995","4986000000",""
"Upper middle income","1969","691000000",""
"Upper middle income","1967","443000000",""
"Upper middle income","1961","80000000",""
"Upper middle income","1960","317000000",""
"Uruguay","2000","1000000",""
"Uruguay","1960","6000000",""
"Uzbekistan","2016","68000000",""
"Uzbekistan","2015","34000000",""
"Uzbekistan","2011","209000000",""
"Uzbekistan","2010","209000000",""
"Uzbekistan","2009","209000000",""
"Uzbekistan","2005","4000000",""
"Uzbekistan","2004","126000000",""
"Uzbekistan","2003","252000000",""
"Venezuela","2009","40000000",""
"Venezuela","2008","3000000",""
"Venezuela","2006","7000000",""
"Venezuela","2004","1000000",""
"Venezuela","1987","0","2"
"Venezuela","1975","13000000",""
"Venezuela","1969","17000000",""
"Vietnam","2006","14000000",""
"Vietnam","1972","0","2"
"Yemen","1986","51000000",""
"Yemen","1975","6000000",""
"Zambia","1990","2000000",""
"Zimbabwe","2001","4000000",""
"Zimbabwe","1964","3000000",""

"footnoteSeqID","Footnote"
"2","Value of deliveries is less than 0.5 million TIV"
